Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1155,1437,0,3,1,1157,0,280,,528,2,1976,1437,2,10768,90.0,0.0,21,8,5,1437,,1976,2004,218000
1156,1265,0,3,1,633,0,586,,502,2,1965,1265,2,9350,85.0,0.0,92,8,5,1219,,1965,1999,179900
1157,1314,0,2,3,904,2,410,,626,3,2008,1314,2,5001,34.0,166.0,62,5,7,1314,,2007,2008,230000
1158,1580,0,3,3,0,6,1580,,830,2,2008,1580,2,11932,92.0,186.0,24,5,8,1580,,2007,2008,235128
1159,943,933,4,3,442,0,459,,540,2,1974,1876,2,9120,76.0,270.0,69,6,6,901,,1974,1974,185000
1160,855,601,3,3,311,6,544,,440,3,1978,1456,3,2280,24.0,0.0,0,5,6,855,,1978,1978,146000
1161,1640,0,3,3,728,1,568,,924,3,1993,1640,2,14778,,72.0,0,7,6,1296,,1954,2006,224000
1162,894,0,3,3,492,1,402,,450,3,1968,894,3,8724,109.0,0.0,0,5,5,894,,1968,1968,129000
1163,1258,0,2,0,1198,6,0,0.0,400,3,1969,1258,3,12900,60.0,0.0,0,4,4,1198,,1969,1969,108959
1164,1432,0,2,1,916,0,444,,588,3,1978,1432,2,16157,,0.0,180,7,5,1360,,1978,1978,194000
1165,1502,0,3,3,0,6,1502,0.0,644,2,2009,1502,2,9541,79.0,268.0,114,5,7,1502,,2009,2009,233170
1166,1694,0,2,0,0,6,1694,,776,3,2008,1694,2,10475,64.0,72.0,33,5,8,1694,160.0,2008,2008,245350
1167,959,712,3,3,786,2,173,,472,0,2000,1671,3,10852,58.0,0.0,38,5,6,959,,2000,2000,173000
1168,1236,872,4,3,626,5,501,,540,3,1935,2108,2,13728,120.0,0.0,0,7,6,1127,,1935,1986,235000
1169,1831,1796,4,1,1387,2,543,,807,0,1995,3627,2,35760,118.0,1378.0,76,5,10,1930,,1995,1996,625000
1170,1118,0,3,0,522,0,574,,358,0,1977,1118,3,9880,76.0,0.0,0,6,6,1096,,1977,1977,171000
1171,1261,0,3,3,662,0,599,,433,2,1958,1261,3,9120,76.0,0.0,0,6,6,1261,,1958,1958,163000
1172,625,625,2,3,0,6,625,,625,0,2006,1250,2,4017,35.0,0.0,54,5,7,625,,2006,2007,171900
1173,1636,971,3,3,1077,5,521,,0,1,1946,3086,0,18030,138.0,0.0,0,6,5,1598,,1946,1994,200500
1174,1175,1170,4,3,503,5,449,,360,3,1932,2345,3,16560,80.0,0.0,0,8,6,952,,1932,1950,239000
1175,2129,743,4,3,700,2,983,,541,0,1992,2872,2,10678,85.0,337.0,33,5,8,1683,,1992,2000,285000
1176,923,0,3,3,658,0,218,,264,3,1984,923,3,6951,37.0,0.0,0,5,5,876,,1984,1985,119500
1177,818,406,3,3,468,5,350,,210,3,1926,1224,3,3950,,0.0,0,8,6,818,,1926,2004,115000
1178,820,523,3,3,0,6,731,,186,3,1921,1343,3,7681,54.0,0.0,0,6,5,731,,1921,1950,154900
1179,1124,0,3,4,0,4,0,190.0,0,1,1954,1124,3,8335,77.0,0.0,36,5,5,0,,1954,1954,93000
1180,1298,1216,4,3,1216,3,0,,693,0,1990,2514,3,11170,,0.0,0,5,7,1216,,1990,1991,250000
1181,1652,0,2,1,1480,2,120,,482,3,2008,1652,2,5587,64.0,186.0,53,5,8,1600,162.0,2008,2008,392500
1182,2411,2065,4,0,2096,2,300,,813,0,1996,4476,0,15623,160.0,0.0,78,5,10,2396,,1996,1996,745000
1183,1130,0,2,3,821,6,299,,720,3,1970,1130,3,10800,60.0,0.0,0,6,5,1120,,1920,1950,120000
1184,1572,0,3,1,1159,5,413,,995,2,1963,1572,3,35133,50.0,226.0,263,4,5,1572,,1963,1963,186700
1185,949,272,4,3,392,1,392,,392,3,1965,1221,3,9738,60.0,0.0,0,7,5,784,,1924,1950,104900
1186,1014,685,3,2,440,1,538,,420,3,1920,1699,3,10615,107.0,0.0,74,5,3,978,,1900,1970,95000
1187,1624,0,2,3,1456,2,168,,757,2,1994,1624,2,12461,89.0,0.0,114,5,8,1624,,1994,1995,262000
1188,831,829,3,3,0,6,831,,493,2,2002,1660,2,8935,68.0,95.0,68,5,7,831,,2002,2002,195000
1189,1028,776,3,3,0,6,994,,442,0,1999,1804,2,7500,60.0,0.0,60,5,7,994,,1999,1999,189000
1190,1622,0,3,0,1159,1,90,,1356,0,1975,1622,3,32463,,149.0,0,4,4,1249,,1961,1975,168000
1191,764,677,2,3,0,6,776,,492,3,1999,1441,2,2645,24.0,456.0,0,5,8,776,206.0,1999,2000,174000
1192,842,630,3,2,0,6,702,,250,3,1925,1472,2,9600,60.0,0.0,0,8,5,702,,1925,1994,125000
1193,1224,0,2,3,883,2,341,,402,0,1999,1224,3,4500,,425.0,304,5,6,1224,,1999,1999,165000
1194,689,663,4,3,371,0,292,,299,0,1969,1352,3,9364,80.0,143.0,36,7,6,663,,1969,1969,158000
1195,728,728,3,3,0,6,728,,400,3,2005,1456,2,8029,51.0,0.0,24,5,6,728,100.0,2005,2005,176000
1196,984,879,4,0,0,6,879,,660,0,2006,1863,2,14054,58.0,0.0,17,5,7,879,,2006,2006,219210
1197,875,815,3,3,0,6,815,,225,3,1916,1690,3,8850,65.0,0.0,0,6,7,815,,1916,1950,144000
1198,1212,0,3,3,0,6,1212,,573,2,2001,1212,2,9100,70.0,0.0,0,5,7,1212,,2001,2001,178000
1199,1382,0,3,3,547,5,504,,459,3,1974,1382,3,11235,75.0,51.0,82,5,4,1051,,1963,1979,148000
1200,864,0,3,3,0,6,864,,280,3,1972,864,3,9353,71.0,0.0,0,5,4,864,,1970,1970,116050
1201,913,866,3,0,0,6,866,0.0,546,2,1998,1779,2,10400,80.0,0.0,36,5,7,866,,1998,1998,197900
1202,884,464,3,3,0,6,884,,216,3,1960,1348,3,6000,50.0,0.0,0,8,5,884,,1925,1997,117000
1203,1630,0,3,3,0,6,1630,,451,3,2000,1630,2,9750,75.0,171.0,234,5,7,1630,,2000,2001,213000
1204,1074,0,3,3,788,0,268,,495,2,1975,1074,3,10140,78.0,0.0,88,6,5,1056,,1975,1975,153500
1205,2196,0,2,2,1454,0,704,,701,2,1990,2196,2,14684,90.0,234.0,70,7,7,2158,84.0,1990,1991,271900
1206,1056,0,2,3,1056,5,0,0.0,384,3,1966,1056,3,8900,,0.0,42,4,4,1056,,1966,1966,107000
1207,1700,0,3,0,340,2,1342,0.0,544,2,2003,1700,2,9135,70.0,120.0,23,5,6,1682,,2003,2003,200000
1208,1283,0,3,3,628,5,303,,506,3,1980,1283,3,7763,70.0,0.0,0,7,5,931,,1962,1980,140000
1209,1660,0,3,2,1220,2,440,0.0,500,2,2006,1660,2,10182,85.0,420.0,50,5,8,1660,,2006,2006,290000
1210,1055,790,3,3,0,6,1055,,462,2,1992,1845,2,11218,70.0,0.0,104,5,6,1055,,1992,1992,189000
1211,1080,672,4,0,427,2,132,,492,2,1988,1752,3,12134,152.0,0.0,12,7,8,559,,1988,2005,164000
1212,672,0,2,3,344,5,328,,234,3,1941,672,3,9340,50.0,0.0,113,6,4,672,,1941,1950,113000
1213,960,0,2,0,648,2,0,,364,3,1965,960,3,10246,,0.0,0,9,4,648,,1965,2001,145000
1214,999,0,3,0,784,1,141,,300,3,1962,999,3,10205,69.0,0.0,72,5,5,925,,1962,1962,134500
1215,894,0,3,3,603,5,291,,384,3,1966,894,3,7094,99.0,0.0,0,5,5,894,,1966,1966,125000
1216,1318,584,4,4,0,4,0,,539,3,1978,1902,3,8930,68.0,0.0,0,5,6,0,,1978,1978,112000
1217,1314,0,3,2,936,2,364,,552,2,2009,1314,2,8640,72.0,72.0,112,5,8,1300,,2009,2009,229456
1218,672,0,2,4,0,4,0,,0,1,1947,912,3,6240,52.0,0.0,0,5,4,0,,1947,1950,80500
1219,672,546,3,3,0,6,672,,0,1,1971,1218,3,1680,21.0,236.0,0,5,6,672,,1971,1971,91500
1220,912,0,2,3,312,5,600,,288,3,1964,912,3,7800,66.0,0.0,0,5,5,912,,1964,1964,115000
1221,1211,0,3,3,642,1,310,0.0,322,3,1968,1211,3,8250,55.0,0.0,63,5,5,952,0.0,1968,1968,134000
1222,1168,678,3,2,196,5,844,0.0,315,3,1949,1846,3,10496,78.0,320.0,0,6,6,1040,0.0,1949,1950,143000
1223,2136,0,4,3,756,3,1380,,528,3,1951,2136,3,10680,89.0,44.0,30,3,5,2136,,1951,1951,137900
1224,788,702,3,0,724,2,64,,388,0,2004,1490,2,15384,60.0,0.0,75,5,7,788,,2004,2005,184000
1225,1138,0,3,0,507,2,81,,264,3,1958,1138,3,10482,65.0,63.0,0,8,6,588,,1958,1958,145000
1226,1039,894,4,2,0,6,894,,668,0,2007,1933,2,14598,86.0,74.0,18,5,6,894,,2007,2007,214000
1227,912,0,2,3,595,0,317,,576,3,1992,912,2,8872,72.0,300.0,240,8,5,912,,1965,2008,147000
1228,1702,0,1,3,1540,2,162,,1052,0,2008,1702,0,8769,65.0,766.0,72,5,9,1702,,2008,2008,367294
1229,1507,0,4,3,666,0,409,0.0,404,3,1960,1507,3,7910,70.0,0.0,0,5,5,1075,,1960,1960,127000
1230,1361,1259,4,3,917,2,444,145.0,600,2,1977,2620,3,18890,,1.0,24,5,5,1361,,1977,1977,190000
1231,1190,0,3,0,803,0,303,,540,3,1962,1190,3,7728,70.0,120.0,18,6,5,1106,,1962,1962,132500
1232,1224,0,2,4,0,4,0,,462,3,1962,1224,3,9842,70.0,0.0,0,5,4,0,0.0,1962,1962,101800
1233,1188,0,3,3,1000,5,188,,531,2,1959,1188,3,12160,,180.0,0,5,5,1188,,1959,1959,142000
1234,1024,940,4,0,0,6,940,,0,1,1911,1964,3,8525,55.0,0.0,192,6,5,940,,1911,1950,130000
1235,892,892,4,2,0,6,747,,180,3,1914,1784,3,13132,96.0,0.0,40,5,5,747,,1914,1950,138887
1236,862,764,2,3,0,6,764,,474,2,2003,1626,2,2628,36.0,106.0,27,5,7,764,0.0,2003,2003,175500
1237,1101,847,3,3,0,6,847,0.0,434,3,2004,1948,2,12393,41.0,0.0,48,5,7,847,,2004,2005,195000
1238,1141,0,3,3,0,6,1141,,484,3,2005,1141,3,13072,63.0,0.0,0,5,6,1141,,2005,2005,142500
1239,1484,0,2,0,428,2,1048,,472,2,2006,1484,0,9037,64.0,32.0,33,5,8,1476,,2006,2006,265900
1240,884,884,3,3,550,2,334,,543,3,2003,1768,2,8158,65.0,252.0,63,5,7,884,,2003,2003,224900
1241,1689,0,3,0,0,6,1689,,954,2,2007,1689,2,9849,83.0,0.0,56,6,7,1689,,2007,2007,248328
1242,1173,0,3,1,885,2,168,,528,2,1974,1173,2,10625,85.0,81.0,120,6,7,1053,0.0,1974,1974,170000
1243,2076,0,2,1,1386,2,690,,850,3,2006,2076,0,13891,107.0,,229,5,10,2076,,2006,2006,465000
1244,792,725,3,3,0,6,792,,400,3,1931,1517,2,11435,,0.0,0,7,8,792,,1929,1950,230000
1245,1140,728,3,3,0,6,585,,477,0,1984,1868,3,12090,78.0,74.0,112,7,6,585,,1984,2003,178000
1246,797,756,3,3,0,6,756,,615,2,2005,1553,2,8125,65.0,0.0,45,5,7,756,,2005,2006,186500
1247,1034,0,3,0,539,2,473,,888,3,1976,1034,3,12328,,335.0,0,5,6,1012,,1976,1976,169900
1248,1134,924,3,3,319,5,416,,396,3,1950,2058,3,9600,60.0,0.0,0,5,6,735,,1917,1950,129500
1249,988,0,3,3,590,1,286,,276,3,1950,988,3,7200,60.0,0.0,80,7,5,876,,1950,1950,119000
1250,2110,0,3,3,1065,0,1045,0.0,522,0,1968,2110,0,11160,93.0,0.0,0,5,7,2110,,1968,1968,244000
1251,1405,0,2,3,0,6,1405,,478,2,2003,1405,2,3136,,163.0,36,5,7,1405,,2003,2003,171750
1252,874,0,3,3,510,6,354,,288,2,1968,874,3,9858,62.0,0.0,0,6,5,864,33.0,1968,1968,130000
1253,1516,651,3,1,803,3,389,,518,2,1974,2167,2,17542,,0.0,47,7,7,1192,,1974,2003,294000
1254,896,760,3,3,0,6,746,,397,0,2003,1656,2,6931,60.0,92.0,128,5,7,746,,2003,2004,165400
1255,959,408,3,3,425,3,459,,560,3,1978,1367,3,6240,52.0,0.0,0,6,6,884,,1931,1950,127500
1256,1987,0,2,1,1314,2,672,,691,0,1994,1987,2,14303,91.0,554.0,36,5,8,1986,,1994,1994,301500
1257,864,0,2,3,0,6,864,,0,1,1922,864,3,4060,56.0,0.0,96,8,5,864,,1922,1950,99900
1258,1166,0,2,1,655,2,201,,400,0,2005,1166,2,9587,59.0,182.0,0,5,7,856,,2005,2005,190000
1259,1054,0,3,3,710,0,344,,460,3,1969,1054,3,9750,65.0,0.0,0,8,6,1054,,1969,1969,151000
1260,892,783,3,3,0,6,841,,502,0,1999,1675,3,24682,,0.0,103,5,6,841,,1999,1999,181000
1261,1050,0,2,3,504,5,546,,338,3,1956,1050,3,9600,80.0,0.0,0,6,5,1050,,1956,1956,128900
1262,1104,684,5,0,0,6,1104,,304,3,1957,1788,3,11250,,0.0,0,5,4,1104,,1957,1989,161500
1263,1060,764,3,3,0,6,764,,520,3,1940,1824,3,13515,60.0,0.0,0,6,6,764,,1919,1950,180500
1264,1337,0,2,3,266,2,1139,,511,0,1998,1337,2,4060,34.0,0.0,68,5,6,1405,,1998,1999,181000
1265,739,713,3,3,450,2,241,,506,3,1999,1452,2,3735,35.0,218.0,34,5,7,691,,1999,1999,183900
1266,964,925,4,3,0,6,925,,308,3,1960,1889,3,10120,60.0,0.0,0,4,7,925,,1910,1950,122000
1267,2018,0,3,1,0,6,2002,,746,0,2009,2018,0,13214,89.0,0.0,76,5,9,2002,,2008,2009,378500
1268,1968,1479,4,2,192,5,536,,1014,3,1982,3447,2,14100,,632.0,12,9,8,728,,1935,1997,381000
1269,874,650,3,3,460,1,414,,315,3,1958,1524,3,11344,78.0,180.0,0,5,5,874,,1958,1958,144000
1270,1332,192,3,1,1258,2,74,,586,0,1979,1524,2,23595,,0.0,0,6,7,1332,,1979,1979,260000
1271,1489,0,3,3,0,6,1489,,462,2,1968,1489,2,9156,,0.0,0,7,6,1489,,1968,1968,185750
1272,935,0,3,3,560,1,375,,288,3,1965,935,3,13526,,114.0,0,6,5,935,,1965,1965,137000
1273,1357,0,2,0,719,0,300,,312,2,1959,1357,0,11512,124.0,84.0,0,7,6,1019,,1959,2006,177000
1274,661,589,3,3,0,6,661,,552,3,1985,1250,3,5362,53.0,0.0,0,6,5,661,,1910,2003,139000
1275,992,928,4,3,220,5,708,0.0,400,3,1948,1920,3,11345,95.0,567.0,0,5,5,928,0.0,1948,1950,137000
1276,735,660,3,3,593,1,130,,497,3,1972,1395,3,12936,,0.0,116,6,6,723,,1972,1972,162000
1277,1724,0,3,0,528,0,1152,,480,2,1967,1724,3,17871,,359.0,0,5,6,1680,,1967,1976,197900
1278,1128,903,3,3,804,2,324,,577,3,2002,2031,2,9473,75.0,,211,5,8,1128,0.0,2002,2002,237000
1279,698,430,2,3,0,6,698,,528,2,1980,1128,3,7500,60.0,0.0,0,4,4,698,,1920,1950,68400
1280,1573,0,3,3,788,2,785,,544,2,2002,1573,2,9808,67.0,110.0,72,5,7,1573,0.0,2002,2002,227000
1281,1339,0,2,3,1053,0,256,,484,0,1990,1339,3,8049,50.0,54.0,58,5,7,1309,0.0,1990,1990,180000
1282,1040,0,3,2,701,3,339,,484,3,1977,1040,2,8800,61.0,0.0,0,7,5,1040,,1977,2008,150500
1283,912,912,4,0,0,6,912,,0,1,1971,1824,3,9400,94.0,0.0,0,5,6,912,,1971,1971,139000
1284,1699,748,4,3,0,6,804,42.0,336,3,1969,2447,2,9638,50.0,0.0,0,7,6,804,,1919,1990,169000
1285,825,587,4,3,0,6,780,,280,3,1939,1412,3,6000,50.0,0.0,0,6,6,780,,1939,1950,132500
1286,1328,0,3,3,895,0,433,,528,3,1963,1328,3,9790,,451.0,26,5,6,1328,,1963,1963,143000
1287,1582,0,4,0,812,5,812,0.0,390,3,1964,1582,3,36500,,621.0,198,5,5,1624,168.0,1964,1964,190000
1288,1659,0,2,3,1158,2,343,,499,0,2000,1659,0,5664,40.0,0.0,59,5,8,1501,,2000,2000,278000
1289,1120,850,3,2,0,6,1085,,753,0,2006,1970,0,11065,86.0,788.0,74,5,8,1085,,2006,2006,281000
1290,1152,0,3,0,1014,2,138,,484,2,1964,1152,3,14112,,86.0,0,7,5,1152,,1964,1964,180500
1291,672,630,3,3,231,0,399,,264,3,1972,1302,3,1680,21.0,268.0,0,7,5,630,,1972,1972,119500
1292,1378,994,4,3,0,6,994,,432,2,1985,2372,3,6600,60.0,0.0,287,4,5,994,,1892,1965,107500
1293,832,832,4,3,194,2,638,,528,2,1976,1664,3,10140,78.0,0.0,28,5,7,832,,1976,1976,162900
1294,864,0,2,3,167,5,697,,572,3,1957,864,3,8172,60.0,0.0,0,7,5,864,,1955,1990,115000
1295,1052,0,3,0,1016,6,36,,288,2,1968,1052,3,8400,70.0,168.0,0,5,5,1052,356.0,1968,1968,138500
1296,1128,0,3,2,776,0,344,,525,2,1963,1128,3,8700,80.0,148.0,20,6,5,1120,,1963,1963,155000
1297,1072,0,2,1,547,2,0,,525,0,2005,1072,3,3675,35.0,82.0,44,5,6,547,,2005,2006,140000
1298,4692,950,3,1,5644,2,466,,1418,0,2008,5642,0,63887,313.0,796.0,292,5,10,6110,,2008,2008,160000
1299,1246,0,3,3,340,3,906,,305,2,1959,1246,2,7500,75.0,0.0,0,7,5,1246,,1959,1994,154000
1300,1005,978,3,3,694,2,284,,490,0,1999,1983,2,10762,,344.0,0,5,7,978,,1999,1999,225000
1301,753,741,3,3,547,1,224,,213,3,1942,1494,2,7500,,0.0,0,7,6,771,,1942,1950,177500
1302,1323,1203,4,3,740,2,425,,844,3,1994,2526,2,10120,92.0,391.0,78,5,8,1165,,1994,1994,290000
1303,1616,0,3,0,0,6,1616,0.0,834,2,2005,1616,2,8688,73.0,228.0,59,5,7,1616,,2005,2005,232000
1304,976,732,3,3,0,6,976,,380,3,2004,1708,2,3363,32.0,117.0,40,5,7,976,,2004,2004,130000
1305,1652,0,2,3,1572,2,80,0.0,840,0,2006,1652,0,13173,108.0,300.0,102,5,9,1652,,2006,2007,325000
1306,1368,0,2,3,0,6,1368,,474,2,2005,1368,2,6955,48.0,94.0,35,5,7,1368,,2005,2006,202500
1307,990,0,3,3,746,0,244,,480,3,2000,990,3,8072,60.0,0.0,64,5,5,990,,1994,1995,138000
1308,1122,0,2,3,623,2,301,,528,3,1948,1122,2,12000,100.0,0.0,36,7,5,924,,1948,2005,147000
1309,1294,0,3,3,1200,2,78,,496,3,1991,1294,2,7153,,88.0,51,5,6,1278,,1991,1991,179200
1310,1902,0,3,0,1406,2,496,,567,0,1959,1902,0,17500,100.0,0.0,207,8,7,1902,0.0,1959,2002,335000
1311,1274,0,3,3,925,2,349,,508,3,2005,1274,2,8814,68.0,80.0,98,5,7,1274,,2005,2007,203000
1312,1453,1357,4,3,482,2,971,,750,2,1990,2810,2,9572,,336.0,0,5,8,1453,,1990,1990,302000
1313,1422,1177,4,3,0,6,1393,,779,0,1999,2599,2,14774,108.0,165.0,30,5,9,1393,,1999,1999,333168
1314,948,0,3,3,732,5,216,,280,3,1956,948,3,8190,60.0,0.0,36,6,4,948,,1954,1954,119000
1315,1092,1020,4,2,642,0,310,,576,3,1969,2112,3,11075,85.0,0.0,0,5,6,952,,1969,1969,206900
1316,1630,0,3,1,0,6,1622,,860,2,2008,1630,0,10226,61.0,270.0,42,5,8,1622,,2008,2008,295493
1317,1352,0,2,3,0,6,1352,,466,3,2006,1352,2,4230,47.0,0.0,241,5,7,1352,,2006,2007,208900
1318,1787,0,3,1,0,6,1753,,748,2,2001,1787,2,14781,,178.0,150,5,8,1753,,2001,2002,275000
1319,948,0,3,3,492,0,372,,248,3,1954,948,3,10215,75.0,132.0,0,5,4,864,,1954,1954,111000
1320,1478,0,3,3,996,0,482,,442,2,1957,1478,3,8400,70.0,0.0,0,3,6,1478,,1957,1957,156500
1321,720,0,2,4,0,4,0,,287,3,1955,720,3,6627,,0.0,0,6,3,0,,1949,1950,72500
1322,1061,862,3,3,674,2,76,0.0,564,2,1992,1923,2,10186,107.0,0.0,39,5,7,750,,1992,1992,190000
1323,708,0,2,3,280,3,140,,0,1,1940,708,1,5330,50.0,0.0,0,7,4,420,164.0,1940,1950,82500
1324,1795,0,2,0,0,6,1795,,895,2,2007,1795,2,9986,75.0,428.0,49,5,8,1795,,2006,2007,147000
1325,796,0,2,3,0,6,796,,0,1,1922,796,3,3636,40.0,0.0,0,4,4,796,0.0,1922,1950,55000
1326,774,0,3,3,544,5,0,286.0,0,1,1931,774,2,4270,70.0,0.0,0,6,3,544,,1931,2006,79000
1327,816,0,3,3,641,0,175,,264,3,1982,816,2,6600,60.0,0.0,0,9,5,816,,1982,2008,130500
1328,1584,1208,3,3,493,3,1017,,520,3,1920,2792,3,10440,60.0,0.0,547,7,6,1510,,1920,1950,256000
1329,955,0,3,3,0,6,935,,462,0,1998,1632,3,9084,63.0,0.0,28,5,7,935,,1998,1998,176500
1330,1588,0,3,0,0,6,1588,,825,3,2006,1588,2,10000,85.0,410.0,45,5,8,1588,,2006,2006,227000
1331,954,0,3,0,483,0,428,0.0,576,3,1976,954,3,10780,55.0,0.0,0,5,5,911,0.0,1976,1976,132500
1332,816,0,2,2,690,0,126,,288,3,1958,816,3,8877,67.0,0.0,0,6,4,816,,1938,1958,100000
1333,803,557,2,3,0,6,803,,297,3,1951,1360,2,7200,60.0,0.0,65,6,5,803,,1938,1995,125500
1334,765,600,3,3,765,3,0,,440,3,1970,1365,3,2368,24.0,312.0,36,6,5,765,,1970,1970,125000
1335,1334,0,2,3,686,0,664,,630,2,1977,1334,3,9650,80.0,360.0,16,5,6,1350,,1977,1977,167900
1336,1656,0,4,3,0,6,1656,,506,3,1973,1656,3,9246,87.0,564.0,211,5,5,1656,,1973,1973,135000
1337,693,0,2,3,0,6,693,0.0,0,1,1941,693,1,4118,153.0,0.0,20,4,4,693,,1941,1950,52500
1338,941,920,3,3,700,2,216,,492,2,2002,1861,2,13450,95.0,0.0,91,5,7,916,,2002,2002,200000
1339,864,0,3,2,360,5,504,,288,2,1972,864,3,9560,120.0,0.0,0,7,5,864,,1972,1972,128500
1340,872,0,3,3,0,6,858,,480,3,1974,872,3,8294,70.0,0.0,0,5,4,858,,1971,1971,123000
1341,1114,0,2,3,814,2,300,,576,3,2004,1114,2,13695,66.0,0.0,78,5,6,1114,,2003,2004,155000
1342,1284,885,3,3,0,6,1284,,647,2,2002,2169,2,9375,,149.0,87,5,8,1284,,2002,2002,228500
1343,1172,741,3,3,0,6,896,,342,3,1929,1913,3,7558,57.0,0.0,0,6,6,896,,1928,1950,177000
1344,728,728,3,3,0,6,728,,440,0,2006,1456,2,11103,85.0,0.0,0,5,7,728,,2006,2006,155835
1345,960,0,2,3,250,0,710,,308,3,1997,960,1,6000,50.0,0.0,0,4,4,960,0.0,1920,1950,108500
1346,2156,0,3,3,1057,1,511,0.0,508,2,1968,2156,3,20781,,0.0,80,7,7,1568,,1968,2003,262500
1347,1776,0,3,1,80,2,1652,,712,0,2006,1776,2,15306,93.0,100.0,0,5,8,1732,,2006,2007,283463
1348,1494,0,3,1,1443,2,39,,514,2,1998,1494,2,16196,,0.0,25,5,7,1482,,1998,1998,215000
1349,1215,938,4,3,259,3,425,,0,1,1872,2358,3,5250,50.0,0.0,54,5,8,684,,1872,1987,122000
1350,1338,1296,6,3,500,3,748,,968,3,1969,2634,3,11643,91.0,368.0,0,5,5,1248,,1969,1969,200000
1351,858,858,4,3,319,5,539,,490,0,1962,1716,3,9247,70.0,318.0,84,6,6,858,,1962,1962,171000
1352,786,390,2,3,0,6,698,,624,3,1999,1176,3,6000,50.0,0.0,0,9,6,698,,1937,2000,134900
1353,2053,1185,4,0,816,6,1217,,666,0,1996,3238,2,14720,56.0,579.0,86,5,8,2033,,1995,1996,410000
1354,992,873,3,3,735,2,257,,839,3,2000,1865,2,10316,,0.0,184,5,7,992,,2000,2000,235000
1355,1222,698,4,3,0,6,570,,487,2,1968,1920,2,10192,102.0,143.0,98,6,7,570,,1968,1992,170000
1356,892,0,3,3,340,5,524,,264,2,1966,892,3,9477,,65.0,0,5,5,864,,1966,1966,110000
1357,1078,0,3,3,734,2,344,,500,0,1971,1078,3,12537,,0.0,0,6,5,1078,,1971,2008,149900
1358,804,769,3,3,378,2,378,,440,3,2000,1573,2,2117,,216.0,32,5,6,756,,2000,2000,177500
1359,1980,0,3,0,1447,2,533,0.0,770,0,2004,1980,0,16737,129.0,66.0,45,5,9,1980,,2004,2005,315000
1360,1611,990,4,3,0,6,612,,621,2,1998,2601,3,9842,51.0,0.0,0,6,5,612,,1921,1998,189000
1361,1530,0,2,0,1274,0,256,,430,0,2005,1530,2,16158,124.0,16.0,36,5,7,1530,,2005,2005,260000
1362,1281,457,4,3,0,6,715,,368,3,1920,1738,3,12513,,0.0,0,4,4,715,,1920,2007,104900
1363,796,616,3,3,0,6,616,,432,0,2007,1412,2,8499,73.0,0.0,36,5,6,616,,2006,2007,156932
1364,600,520,2,3,0,6,600,,480,2,2005,1200,2,3180,30.0,0.0,166,5,7,600,,2005,2005,144152
1365,860,814,3,3,533,2,281,,663,2,2000,1674,2,7500,,0.0,96,5,7,814,,2000,2000,216000
1366,908,882,3,3,633,2,240,,588,2,1999,1790,2,9179,68.0,158.0,88,5,7,873,,1999,1999,193000
1367,925,550,4,3,510,0,247,,336,2,1977,1475,3,2665,41.0,0.0,26,6,5,757,,1977,1977,127000
1368,848,0,1,0,685,2,163,,420,0,2003,848,2,4435,,170.0,0,5,6,848,,2003,2004,144000
1369,1668,0,3,0,1116,1,541,,502,0,2003,1668,2,10635,48.0,171.0,262,5,8,1657,,2003,2003,232000
1370,840,534,2,3,566,0,274,,338,0,1967,1374,3,5400,90.0,0.0,0,6,4,840,,1920,1950,105000
1371,1661,0,3,0,831,1,161,,377,2,1955,1661,2,9600,80.0,0.0,28,6,6,992,0.0,1955,1996,165500
1372,1108,989,3,0,975,2,133,,583,2,1998,2097,2,9750,75.0,0.0,170,6,7,1108,,1998,1998,274300
1373,2633,0,2,1,1282,2,1351,,804,2,2001,2633,0,11400,,705.0,140,5,10,2633,,2001,2002,466500
1374,1026,932,3,3,0,6,1026,,936,0,2005,1958,2,10625,85.0,0.0,210,5,7,1026,,2005,2005,250000
1375,1571,0,3,1,0,6,1571,,722,0,2007,1571,2,10991,89.0,80.0,36,5,8,1571,,2007,2007,239000
1376,790,0,2,2,384,6,384,,160,3,1930,790,3,6292,52.0,0.0,141,5,6,768,,1930,1950,91000
1377,984,620,3,3,663,6,321,0.0,660,3,1977,1604,3,10998,60.0,0.0,68,5,5,984,,1941,1960,117000
1378,504,483,2,3,309,1,174,,264,3,1973,987,3,1953,21.0,408.0,0,5,6,483,,1973,1973,83000
1379,754,640,3,3,0,6,384,,400,0,2007,1394,2,9735,73.0,0.0,0,5,5,384,,2006,2007,167500
1380,864,0,2,3,203,5,661,,200,3,1938,864,3,8212,45.0,0.0,0,3,3,864,,1914,1950,58500
1381,2117,0,4,2,865,1,340,0.0,550,0,1970,2117,3,12925,,0.0,42,7,6,1205,0.0,1970,1970,237500
1382,998,764,4,3,0,6,596,,576,3,1989,1762,2,7200,60.0,0.0,0,7,7,596,,1920,1950,157000
