Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1193,1224,0,2,3,883,2,341,70,402,0,1999,1224,3,4500,70,425,304,5,6,1224,0,1999,1999,165000
1194,689,663,4,3,371,0,292,80,299,0,1969,1352,3,9364,80,143,36,7,6,663,0,1969,1969,158000
1195,728,728,3,3,0,6,728,51,400,3,2005,1456,2,8029,51,0,24,5,6,728,100,2005,2005,176000
1196,984,879,4,0,0,6,879,58,660,0,2006,1863,2,14054,58,0,17,5,7,879,0,2006,2006,219210
1197,875,815,3,3,0,6,815,65,225,3,1916,1690,3,8850,65,0,0,6,7,815,0,1916,1950,144000
1198,1212,0,3,3,0,6,1212,70,573,2,2001,1212,2,9100,70,0,0,5,7,1212,0,2001,2001,178000
1199,1382,0,3,3,547,5,504,75,459,3,1974,1382,3,11235,75,51,82,5,4,1051,0,1963,1979,148000
1200,864,0,3,3,0,6,864,71,280,3,1972,864,3,9353,71,0,0,5,4,864,0,1970,1970,116050
1201,913,866,3,0,0,6,866,80,546,2,1998,1779,2,10400,80,0,36,5,7,866,0,1998,1998,197900
1202,884,464,3,3,0,6,884,50,216,3,1960,1348,3,6000,50,0,0,8,5,884,0,1925,1997,117000
1203,1630,0,3,3,0,6,1630,75,451,3,2000,1630,2,9750,75,171,234,5,7,1630,0,2000,2001,213000
1204,1074,0,3,3,788,0,268,78,495,2,1975,1074,3,10140,78,0,88,6,5,1056,0,1975,1975,153500
1205,2196,0,2,2,1454,0,704,90,701,2,1990,2196,2,14684,90,234,70,7,7,2158,84,1990,1991,271900
1206,1056,0,2,3,1056,5,0,70,384,3,1966,1056,3,8900,70,0,42,4,4,1056,0,1966,1966,107000
1207,1700,0,3,0,340,2,1342,70,544,2,2003,1700,2,9135,70,120,23,5,6,1682,0,2003,2003,200000
1208,1283,0,3,3,628,5,303,70,506,3,1980,1283,3,7763,70,0,0,7,5,931,0,1962,1980,140000
1209,1660,0,3,2,1220,2,440,85,500,2,2006,1660,2,10182,85,420,50,5,8,1660,0,2006,2006,290000
1210,1055,790,3,3,0,6,1055,70,462,2,1992,1845,2,11218,70,0,104,5,6,1055,0,1992,1992,189000
1211,1080,672,4,0,427,2,132,152,492,2,1988,1752,3,12134,152,0,12,7,8,559,0,1988,2005,164000
1212,672,0,2,3,344,5,328,50,234,3,1941,672,3,9340,50,0,113,6,4,672,0,1941,1950,113000
1213,960,0,2,0,648,2,0,70,364,3,1965,960,3,10246,70,0,0,9,4,648,0,1965,2001,145000
1214,999,0,3,0,784,1,141,69,300,3,1962,999,3,10205,69,0,72,5,5,925,0,1962,1962,134500
1215,894,0,3,3,603,5,291,99,384,3,1966,894,3,7094,99,0,0,5,5,894,0,1966,1966,125000
1216,1318,584,4,4,0,4,0,68,539,3,1978,1902,3,8930,68,0,0,5,6,0,0,1978,1978,112000
1217,1314,0,3,2,936,2,364,72,552,2,2009,1314,2,8640,72,72,112,5,8,1300,0,2009,2009,229456
1218,672,0,2,4,0,4,0,52,0,1,1947,912,3,6240,52,0,0,5,4,0,0,1947,1950,80500
1219,672,546,3,3,0,6,672,21,0,1,1971,1218,3,1680,21,236,0,5,6,672,0,1971,1971,91500
1220,912,0,2,3,312,5,600,66,288,3,1964,912,3,7800,66,0,0,5,5,912,0,1964,1964,115000
1221,1211,0,3,3,642,1,310,55,322,3,1968,1211,3,8250,55,0,63,5,5,952,0,1968,1968,134000
1222,1168,678,3,2,196,5,844,78,315,3,1949,1846,3,10496,78,320,0,6,6,1040,0,1949,1950,143000
1223,2136,0,4,3,756,3,1380,89,528,3,1951,2136,3,10680,89,44,30,3,5,2136,0,1951,1951,137900
1224,788,702,3,0,724,2,64,60,388,0,2004,1490,2,15384,60,0,75,5,7,788,0,2004,2005,184000
1225,1138,0,3,0,507,2,81,65,264,3,1958,1138,3,10482,65,63,0,8,6,588,0,1958,1958,145000
1226,1039,894,4,2,0,6,894,86,668,0,2007,1933,2,14598,86,74,18,5,6,894,0,2007,2007,214000
1227,912,0,2,3,595,0,317,72,576,3,1992,912,2,8872,72,300,240,8,5,912,0,1965,2008,147000
1228,1702,0,1,3,1540,2,162,65,1052,0,2008,1702,0,8769,65,766,72,5,9,1702,0,2008,2008,367294
1229,1507,0,4,3,666,0,409,70,404,3,1960,1507,3,7910,70,0,0,5,5,1075,0,1960,1960,127000
1230,1361,1259,4,3,917,2,444,70,600,2,1977,2620,3,18890,70,1,24,5,5,1361,0,1977,1977,190000
1231,1190,0,3,0,803,0,303,70,540,3,1962,1190,3,7728,70,120,18,6,5,1106,0,1962,1962,132500
1232,1224,0,2,4,0,4,0,70,462,3,1962,1224,3,9842,70,0,0,5,4,0,0,1962,1962,101800
1233,1188,0,3,3,1000,5,188,70,531,2,1959,1188,3,12160,70,180,0,5,5,1188,0,1959,1959,142000
1234,1024,940,4,0,0,6,940,55,0,1,1911,1964,3,8525,55,0,192,6,5,940,0,1911,1950,130000
1235,892,892,4,2,0,6,747,96,180,3,1914,1784,3,13132,96,0,40,5,5,747,0,1914,1950,138887
1236,862,764,2,3,0,6,764,36,474,2,2003,1626,2,2628,36,106,27,5,7,764,0,2003,2003,175500
1237,1101,847,3,3,0,6,847,41,434,3,2004,1948,2,12393,41,0,48,5,7,847,0,2004,2005,195000
1238,1141,0,3,3,0,6,1141,63,484,3,2005,1141,3,13072,63,0,0,5,6,1141,0,2005,2005,142500
1239,1484,0,2,0,428,2,1048,64,472,2,2006,1484,0,9037,64,32,33,5,8,1476,0,2006,2006,265900
1240,884,884,3,3,550,2,334,65,543,3,2003,1768,2,8158,65,252,63,5,7,884,0,2003,2003,224900
1241,1689,0,3,0,0,6,1689,83,954,2,2007,1689,2,9849,83,0,56,6,7,1689,0,2007,2007,248328
1242,1173,0,3,1,885,2,168,85,528,2,1974,1173,2,10625,85,81,120,6,7,1053,0,1974,1974,170000
1243,2076,0,2,1,1386,2,690,107,850,3,2006,2076,0,13891,107,0,229,5,10,2076,0,2006,2006,465000
1244,792,725,3,3,0,6,792,70,400,3,1931,1517,2,11435,70,0,0,7,8,792,0,1929,1950,230000
1245,1140,728,3,3,0,6,585,78,477,0,1984,1868,3,12090,78,74,112,7,6,585,0,1984,2003,178000
1246,797,756,3,3,0,6,756,65,615,2,2005,1553,2,8125,65,0,45,5,7,756,0,2005,2006,186500
1247,1034,0,3,0,539,2,473,70,888,3,1976,1034,3,12328,70,335,0,5,6,1012,0,1976,1976,169900
1248,1134,924,3,3,319,5,416,60,396,3,1950,2058,3,9600,60,0,0,5,6,735,0,1917,1950,129500
1249,988,0,3,3,590,1,286,60,276,3,1950,988,3,7200,60,0,80,7,5,876,0,1950,1950,119000
1250,2110,0,3,3,1065,0,1045,93,522,0,1968,2110,0,11160,93,0,0,5,7,2110,0,1968,1968,244000
1251,1405,0,2,3,0,6,1405,70,478,2,2003,1405,2,3136,70,163,36,5,7,1405,0,2003,2003,171750
1252,874,0,3,3,510,6,354,62,288,2,1968,874,3,9858,62,0,0,6,5,864,33,1968,1968,130000
1253,1516,651,3,1,803,3,389,70,518,2,1974,2167,2,17542,70,0,47,7,7,1192,0,1974,2003,294000
1254,896,760,3,3,0,6,746,60,397,0,2003,1656,2,6931,60,92,128,5,7,746,0,2003,2004,165400
1255,959,408,3,3,425,3,459,52,560,3,1978,1367,3,6240,52,0,0,6,6,884,0,1931,1950,127500
1256,1987,0,2,1,1314,2,672,91,691,0,1994,1987,2,14303,91,554,36,5,8,1986,0,1994,1994,301500
1257,864,0,2,3,0,6,864,56,0,1,1922,864,3,4060,56,0,96,8,5,864,0,1922,1950,99900
1258,1166,0,2,1,655,2,201,59,400,0,2005,1166,2,9587,59,182,0,5,7,856,0,2005,2005,190000
1259,1054,0,3,3,710,0,344,65,460,3,1969,1054,3,9750,65,0,0,8,6,1054,0,1969,1969,151000
1260,892,783,3,3,0,6,841,70,502,0,1999,1675,3,24682,70,0,103,5,6,841,0,1999,1999,181000
1261,1050,0,2,3,504,5,546,80,338,3,1956,1050,3,9600,80,0,0,6,5,1050,0,1956,1956,128900
1262,1104,684,5,0,0,6,1104,70,304,3,1957,1788,3,11250,70,0,0,5,4,1104,0,1957,1989,161500
1263,1060,764,3,3,0,6,764,60,520,3,1940,1824,3,13515,60,0,0,6,6,764,0,1919,1950,180500
1264,1337,0,2,3,266,2,1139,34,511,0,1998,1337,2,4060,34,0,68,5,6,1405,0,1998,1999,181000
1265,739,713,3,3,450,2,241,35,506,3,1999,1452,2,3735,35,218,34,5,7,691,0,1999,1999,183900
1266,964,925,4,3,0,6,925,60,308,3,1960,1889,3,10120,60,0,0,4,7,925,0,1910,1950,122000
1267,2018,0,3,1,0,6,2002,89,746,0,2009,2018,0,13214,89,0,76,5,9,2002,0,2008,2009,378500
1268,1968,1479,4,2,192,5,536,70,1014,3,1982,3447,2,14100,70,632,12,9,8,728,0,1935,1997,381000
1269,874,650,3,3,460,1,414,78,315,3,1958,1524,3,11344,78,180,0,5,5,874,0,1958,1958,144000
1270,1332,192,3,1,1258,2,74,70,586,0,1979,1524,2,23595,70,0,0,6,7,1332,0,1979,1979,260000
1271,1489,0,3,3,0,6,1489,70,462,2,1968,1489,2,9156,70,0,0,7,6,1489,0,1968,1968,185750
1272,935,0,3,3,560,1,375,70,288,3,1965,935,3,13526,70,114,0,6,5,935,0,1965,1965,137000
1273,1357,0,2,0,719,0,300,124,312,2,1959,1357,0,11512,124,84,0,7,6,1019,0,1959,2006,177000
1274,661,589,3,3,0,6,661,53,552,3,1985,1250,3,5362,53,0,0,6,5,661,0,1910,2003,139000
1275,992,928,4,3,220,5,708,95,400,3,1948,1920,3,11345,95,567,0,5,5,928,0,1948,1950,137000
1276,735,660,3,3,593,1,130,70,497,3,1972,1395,3,12936,70,0,116,6,6,723,0,1972,1972,162000
1277,1724,0,3,0,528,0,1152,70,480,2,1967,1724,3,17871,70,359,0,5,6,1680,0,1967,1976,197900
1278,1128,903,3,3,804,2,324,75,577,3,2002,2031,2,9473,75,0,211,5,8,1128,0,2002,2002,237000
1279,698,430,2,3,0,6,698,60,528,2,1980,1128,3,7500,60,0,0,4,4,698,0,1920,1950,68400
1280,1573,0,3,3,788,2,785,67,544,2,2002,1573,2,9808,67,110,72,5,7,1573,0,2002,2002,227000
1281,1339,0,2,3,1053,0,256,50,484,0,1990,1339,3,8049,50,54,58,5,7,1309,0,1990,1990,180000
1282,1040,0,3,2,701,3,339,61,484,3,1977,1040,2,8800,61,0,0,7,5,1040,0,1977,2008,150500
1283,912,912,4,0,0,6,912,94,0,1,1971,1824,3,9400,94,0,0,5,6,912,0,1971,1971,139000
1284,1699,748,4,3,0,6,804,50,336,3,1969,2447,2,9638,50,0,0,7,6,804,0,1919,1990,169000
1285,825,587,4,3,0,6,780,50,280,3,1939,1412,3,6000,50,0,0,6,6,780,0,1939,1950,132500
1286,1328,0,3,3,895,0,433,70,528,3,1963,1328,3,9790,70,451,26,5,6,1328,0,1963,1963,143000
1287,1582,0,4,0,812,5,812,70,390,3,1964,1582,3,36500,70,621,198,5,5,1624,168,1964,1964,190000
1288,1659,0,2,3,1158,2,343,40,499,0,2000,1659,0,5664,40,0,59,5,8,1501,0,2000,2000,278000
1289,1120,850,3,2,0,6,1085,86,753,0,2006,1970,0,11065,86,788,74,5,8,1085,0,2006,2006,281000
1290,1152,0,3,0,1014,2,138,70,484,2,1964,1152,3,14112,70,86,0,7,5,1152,0,1964,1964,180500
1291,672,630,3,3,231,0,399,21,264,3,1972,1302,3,1680,21,268,0,7,5,630,0,1972,1972,119500
1292,1378,994,4,3,0,6,994,60,432,2,1985,2372,3,6600,60,0,287,4,5,994,0,1892,1965,107500
1293,832,832,4,3,194,2,638,78,528,2,1976,1664,3,10140,78,0,28,5,7,832,0,1976,1976,162900
1294,864,0,2,3,167,5,697,60,572,3,1957,864,3,8172,60,0,0,7,5,864,0,1955,1990,115000
1295,1052,0,3,0,1016,6,36,70,288,2,1968,1052,3,8400,70,168,0,5,5,1052,356,1968,1968,138500
1296,1128,0,3,2,776,0,344,80,525,2,1963,1128,3,8700,80,148,20,6,5,1120,0,1963,1963,155000
1297,1072,0,2,1,547,2,0,35,525,0,2005,1072,3,3675,35,82,44,5,6,547,0,2005,2006,140000
1298,4692,950,3,1,5644,2,466,313,1418,0,2008,5642,0,63887,313,796,292,5,10,6110,0,2008,2008,160000
1299,1246,0,3,3,340,3,906,75,305,2,1959,1246,2,7500,75,0,0,7,5,1246,0,1959,1994,154000
1300,1005,978,3,3,694,2,284,70,490,0,1999,1983,2,10762,70,344,0,5,7,978,0,1999,1999,225000
1301,753,741,3,3,547,1,224,70,213,3,1942,1494,2,7500,70,0,0,7,6,771,0,1942,1950,177500
1302,1323,1203,4,3,740,2,425,92,844,3,1994,2526,2,10120,92,391,78,5,8,1165,0,1994,1994,290000
1303,1616,0,3,0,0,6,1616,73,834,2,2005,1616,2,8688,73,228,59,5,7,1616,0,2005,2005,232000
1304,976,732,3,3,0,6,976,32,380,3,2004,1708,2,3363,32,117,40,5,7,976,0,2004,2004,130000
1305,1652,0,2,3,1572,2,80,108,840,0,2006,1652,0,13173,108,300,102,5,9,1652,0,2006,2007,325000
1306,1368,0,2,3,0,6,1368,48,474,2,2005,1368,2,6955,48,94,35,5,7,1368,0,2005,2006,202500
1307,990,0,3,3,746,0,244,60,480,3,2000,990,3,8072,60,0,64,5,5,990,0,1994,1995,138000
1308,1122,0,2,3,623,2,301,100,528,3,1948,1122,2,12000,100,0,36,7,5,924,0,1948,2005,147000
1309,1294,0,3,3,1200,2,78,70,496,3,1991,1294,2,7153,70,88,51,5,6,1278,0,1991,1991,179200
1310,1902,0,3,0,1406,2,496,100,567,0,1959,1902,0,17500,100,0,207,8,7,1902,0,1959,2002,335000
1311,1274,0,3,3,925,2,349,68,508,3,2005,1274,2,8814,68,80,98,5,7,1274,0,2005,2007,203000
1312,1453,1357,4,3,482,2,971,70,750,2,1990,2810,2,9572,70,336,0,5,8,1453,0,1990,1990,302000
1313,1422,1177,4,3,0,6,1393,108,779,0,1999,2599,2,14774,108,165,30,5,9,1393,0,1999,1999,333168
1314,948,0,3,3,732,5,216,60,280,3,1956,948,3,8190,60,0,36,6,4,948,0,1954,1954,119000
1315,1092,1020,4,2,642,0,310,85,576,3,1969,2112,3,11075,85,0,0,5,6,952,0,1969,1969,206900
1316,1630,0,3,1,0,6,1622,61,860,2,2008,1630,0,10226,61,270,42,5,8,1622,0,2008,2008,295493
1317,1352,0,2,3,0,6,1352,47,466,3,2006,1352,2,4230,47,0,241,5,7,1352,0,2006,2007,208900
1318,1787,0,3,1,0,6,1753,70,748,2,2001,1787,2,14781,70,178,150,5,8,1753,0,2001,2002,275000
1319,948,0,3,3,492,0,372,75,248,3,1954,948,3,10215,75,132,0,5,4,864,0,1954,1954,111000
1320,1478,0,3,3,996,0,482,70,442,2,1957,1478,3,8400,70,0,0,3,6,1478,0,1957,1957,156500
1321,720,0,2,4,0,4,0,70,287,3,1955,720,3,6627,70,0,0,6,3,0,0,1949,1950,72500
1322,1061,862,3,3,674,2,76,107,564,2,1992,1923,2,10186,107,0,39,5,7,750,0,1992,1992,190000
1323,708,0,2,3,280,3,140,50,0,1,1940,708,1,5330,50,0,0,7,4,420,164,1940,1950,82500
1324,1795,0,2,0,0,6,1795,75,895,2,2007,1795,2,9986,75,428,49,5,8,1795,0,2006,2007,147000
1325,796,0,2,3,0,6,796,40,0,1,1922,796,3,3636,40,0,0,4,4,796,0,1922,1950,55000
1326,774,0,3,3,544,5,0,70,0,1,1931,774,2,4270,70,0,0,6,3,544,0,1931,2006,79000
1327,816,0,3,3,641,0,175,60,264,3,1982,816,2,6600,60,0,0,9,5,816,0,1982,2008,130500
1328,1584,1208,3,3,493,3,1017,60,520,3,1920,2792,3,10440,60,0,547,7,6,1510,0,1920,1950,256000
1329,955,0,3,3,0,6,935,63,462,0,1998,1632,3,9084,63,0,28,5,7,935,0,1998,1998,176500
1330,1588,0,3,0,0,6,1588,85,825,3,2006,1588,2,10000,85,410,45,5,8,1588,0,2006,2006,227000
1331,954,0,3,0,483,0,428,55,576,3,1976,954,3,10780,55,0,0,5,5,911,0,1976,1976,132500
1332,816,0,2,2,690,0,126,67,288,3,1958,816,3,8877,67,0,0,6,4,816,0,1938,1958,100000
1333,803,557,2,3,0,6,803,60,297,3,1951,1360,2,7200,60,0,65,6,5,803,0,1938,1995,125500
1334,765,600,3,3,765,3,0,24,440,3,1970,1365,3,2368,24,312,36,6,5,765,0,1970,1970,125000
1335,1334,0,2,3,686,0,664,80,630,2,1977,1334,3,9650,80,360,16,5,6,1350,0,1977,1977,167900
1336,1656,0,4,3,0,6,1656,87,506,3,1973,1656,3,9246,87,564,211,5,5,1656,0,1973,1973,135000
1337,693,0,2,3,0,6,693,153,0,1,1941,693,1,4118,153,0,20,4,4,693,0,1941,1950,52500
1338,941,920,3,3,700,2,216,95,492,2,2002,1861,2,13450,95,0,91,5,7,916,0,2002,2002,200000
1339,864,0,3,2,360,5,504,120,288,2,1972,864,3,9560,120,0,0,7,5,864,0,1972,1972,128500
1340,872,0,3,3,0,6,858,70,480,3,1974,872,3,8294,70,0,0,5,4,858,0,1971,1971,123000
1341,1114,0,2,3,814,2,300,66,576,3,2004,1114,2,13695,66,0,78,5,6,1114,0,2003,2004,155000
1342,1284,885,3,3,0,6,1284,70,647,2,2002,2169,2,9375,70,149,87,5,8,1284,0,2002,2002,228500
1343,1172,741,3,3,0,6,896,57,342,3,1929,1913,3,7558,57,0,0,6,6,896,0,1928,1950,177000
1344,728,728,3,3,0,6,728,85,440,0,2006,1456,2,11103,85,0,0,5,7,728,0,2006,2006,155835
1345,960,0,2,3,250,0,710,50,308,3,1997,960,1,6000,50,0,0,4,4,960,0,1920,1950,108500
1346,2156,0,3,3,1057,1,511,70,508,2,1968,2156,3,20781,70,0,80,7,7,1568,0,1968,2003,262500
1347,1776,0,3,1,80,2,1652,93,712,0,2006,1776,2,15306,93,100,0,5,8,1732,0,2006,2007,283463
1348,1494,0,3,1,1443,2,39,70,514,2,1998,1494,2,16196,70,0,25,5,7,1482,0,1998,1998,215000
1349,1215,938,4,3,259,3,425,50,0,1,1872,2358,3,5250,50,0,54,5,8,684,0,1872,1987,122000
1350,1338,1296,6,3,500,3,748,91,968,3,1969,2634,3,11643,91,368,0,5,5,1248,0,1969,1969,200000
1351,858,858,4,3,319,5,539,70,490,0,1962,1716,3,9247,70,318,84,6,6,858,0,1962,1962,171000
1352,786,390,2,3,0,6,698,50,624,3,1999,1176,3,6000,50,0,0,9,6,698,0,1937,2000,134900
1353,2053,1185,4,0,816,6,1217,56,666,0,1996,3238,2,14720,56,579,86,5,8,2033,0,1995,1996,410000
1354,992,873,3,3,735,2,257,70,839,3,2000,1865,2,10316,70,0,184,5,7,992,0,2000,2000,235000
1355,1222,698,4,3,0,6,570,102,487,2,1968,1920,2,10192,102,143,98,6,7,570,0,1968,1992,170000
1356,892,0,3,3,340,5,524,70,264,2,1966,892,3,9477,70,65,0,5,5,864,0,1966,1966,110000
1357,1078,0,3,3,734,2,344,70,500,0,1971,1078,3,12537,70,0,0,6,5,1078,0,1971,2008,149900
1358,804,769,3,3,378,2,378,70,440,3,2000,1573,2,2117,70,216,32,5,6,756,0,2000,2000,177500
1359,1980,0,3,0,1447,2,533,129,770,0,2004,1980,0,16737,129,66,45,5,9,1980,0,2004,2005,315000
1360,1611,990,4,3,0,6,612,51,621,2,1998,2601,3,9842,51,0,0,6,5,612,0,1921,1998,189000
1361,1530,0,2,0,1274,0,256,124,430,0,2005,1530,2,16158,124,16,36,5,7,1530,0,2005,2005,260000
1362,1281,457,4,3,0,6,715,70,368,3,1920,1738,3,12513,70,0,0,4,4,715,0,1920,2007,104900
1363,796,616,3,3,0,6,616,73,432,0,2007,1412,2,8499,73,0,36,5,6,616,0,2006,2007,156932
1364,600,520,2,3,0,6,600,30,480,2,2005,1200,2,3180,30,0,166,5,7,600,0,2005,2005,144152
1365,860,814,3,3,533,2,281,70,663,2,2000,1674,2,7500,70,0,96,5,7,814,0,2000,2000,216000
1366,908,882,3,3,633,2,240,68,588,2,1999,1790,2,9179,68,158,88,5,7,873,0,1999,1999,193000
1367,925,550,4,3,510,0,247,41,336,2,1977,1475,3,2665,41,0,26,6,5,757,0,1977,1977,127000
1368,848,0,1,0,685,2,163,70,420,0,2003,848,2,4435,70,170,0,5,6,848,0,2003,2004,144000
1369,1668,0,3,0,1116,1,541,48,502,0,2003,1668,2,10635,48,171,262,5,8,1657,0,2003,2003,232000
1370,840,534,2,3,566,0,274,90,338,0,1967,1374,3,5400,90,0,0,6,4,840,0,1920,1950,105000
1371,1661,0,3,0,831,1,161,80,377,2,1955,1661,2,9600,80,0,28,6,6,992,0,1955,1996,165500
1372,1108,989,3,0,975,2,133,75,583,2,1998,2097,2,9750,75,0,170,6,7,1108,0,1998,1998,274300
1373,2633,0,2,1,1282,2,1351,70,804,2,2001,2633,0,11400,70,705,140,5,10,2633,0,2001,2002,466500
1374,1026,932,3,3,0,6,1026,85,936,0,2005,1958,2,10625,85,0,210,5,7,1026,0,2005,2005,250000
1375,1571,0,3,1,0,6,1571,89,722,0,2007,1571,2,10991,89,80,36,5,8,1571,0,2007,2007,239000
1376,790,0,2,2,384,6,384,52,160,3,1930,790,3,6292,52,0,141,5,6,768,0,1930,1950,91000
1377,984,620,3,3,663,6,321,60,660,3,1977,1604,3,10998,60,0,68,5,5,984,0,1941,1960,117000
1378,504,483,2,3,309,1,174,21,264,3,1973,987,3,1953,21,408,0,5,6,483,0,1973,1973,83000
1379,754,640,3,3,0,6,384,73,400,0,2007,1394,2,9735,73,0,0,5,5,384,0,2006,2007,167500
1380,864,0,2,3,203,5,661,45,200,3,1938,864,3,8212,45,0,0,3,3,864,0,1914,1950,58500
1381,2117,0,4,2,865,1,340,70,550,0,1970,2117,3,12925,70,0,42,7,6,1205,0,1970,1970,237500
1382,998,764,4,3,0,6,596,60,576,3,1989,1762,2,7200,60,0,0,7,7,596,0,1920,1950,157000
1383,1416,0,3,3,0,6,816,70,576,3,2007,1416,2,25339,70,0,0,7,5,816,0,1918,2007,112000
1384,698,560,2,2,204,5,356,60,280,3,1939,1258,3,9060,60,0,0,5,6,560,0,1939,1950,105000
1385,796,358,3,3,735,1,61,40,240,3,1922,1154,2,5436,40,0,96,8,4,796,0,1922,2007,125500
1386,1392,1392,5,3,938,6,454,80,564,2,1978,2784,2,16692,80,184,112,5,7,1392,0,1978,1978,250000
1387,1664,862,5,3,168,5,546,60,216,3,1916,2526,2,8520,60,0,15,7,6,714,0,1916,1950,136000
1388,1746,0,3,1,1320,2,426,42,758,0,2006,1746,0,14892,42,160,39,5,9,1746,0,2006,2007,377500
1389,869,349,3,3,375,0,360,60,440,3,2003,1218,3,6000,60,0,0,6,6,735,0,1941,1950,131000
1390,1525,0,3,0,1400,2,125,70,541,2,2000,1525,2,9100,70,244,36,5,7,1525,0,2000,2000,235000
1391,1584,0,4,3,0,6,1584,65,792,3,1967,1584,3,8944,65,0,152,5,5,1584,0,1967,1967,124000
1392,900,0,3,0,769,0,95,68,288,2,1967,900,3,7838,68,0,144,5,5,864,0,1967,1967,123000
1393,1221,691,3,3,0,6,482,60,672,3,2003,1912,3,10800,60,0,25,7,6,482,0,1905,2000,163000
1394,1500,0,2,0,1070,2,286,53,648,0,2006,1500,2,4045,53,45,20,5,7,1356,0,2006,2006,246578
1395,1349,1133,4,1,0,6,1094,88,642,0,2005,2482,2,12665,88,245,39,5,8,1094,0,2005,2006,281213
1396,1687,0,3,0,504,1,243,70,572,3,1966,1687,3,57200,70,0,0,5,5,747,0,1948,1950,160000
1397,939,574,4,2,0,6,939,51,180,3,1933,1513,3,6120,51,0,0,8,5,939,24,1920,2004,137500
1398,1136,768,3,3,814,5,394,60,240,3,1950,1904,3,7200,60,0,0,4,5,1208,0,1950,1982,138000
1399,1160,448,3,3,264,1,712,51,216,3,1925,1608,2,6171,51,0,16,6,6,976,147,1925,1990,137450
1400,950,208,3,3,0,6,862,50,208,2,1929,1158,3,6000,50,0,0,7,6,862,0,1929,1950,120000
1401,864,729,3,3,759,2,80,62,398,3,2004,1593,3,7415,62,0,75,5,6,839,0,2004,2004,193000
1402,1294,0,2,0,0,6,1286,64,662,2,2006,1294,2,6762,64,0,55,5,7,1286,0,2006,2006,193879
1403,1464,0,3,1,929,2,556,49,754,3,2007,1464,2,15256,49,84,160,5,8,1485,0,2007,2007,282922
1404,694,0,3,3,0,6,672,60,936,3,1998,1214,3,10410,60,0,0,4,3,672,0,1915,1950,105000
1405,1646,0,2,1,1373,2,221,44,482,0,2004,1646,2,3842,44,174,53,5,8,1594,0,2004,2005,275000
1406,768,0,2,0,656,2,112,70,396,3,1988,768,3,8445,70,0,0,7,5,768,0,1972,2007,133000
1407,833,0,3,3,625,6,208,70,0,1,1985,833,3,8780,70,0,0,5,5,833,0,1985,1985,112000
1408,741,622,3,3,0,6,622,60,528,3,1966,1363,3,7740,60,0,0,7,4,622,0,1910,1950,125500
1409,1236,857,3,3,0,6,791,46,542,0,1986,2093,3,20544,46,123,63,6,7,791,0,1986,1991,215000
1410,944,896,3,3,666,2,278,79,622,2,2001,1840,2,12420,79,0,45,5,7,944,0,2001,2001,230000
1411,1112,0,3,3,120,1,736,80,271,3,1950,1668,3,9600,80,0,0,8,6,856,0,1950,2005,140000
1412,1040,0,2,4,0,4,0,60,420,3,1956,1040,3,7200,60,0,0,5,4,0,0,1949,1950,90000
1413,1844,0,2,3,976,2,868,88,620,0,2005,1844,2,10994,88,366,44,5,8,1844,0,2005,2006,257000
1414,1053,795,4,3,0,6,833,64,370,3,1923,1848,2,13053,64,0,0,7,6,833,0,1923,2000,207000
1415,1569,0,1,3,988,6,398,51,660,3,2007,1569,2,3635,51,130,20,5,7,1386,0,2007,2007,175900
1416,1246,1044,4,3,0,6,777,60,560,3,1971,2290,3,11340,60,0,0,6,4,777,0,1885,1950,122500
1417,1310,1140,3,2,781,2,503,70,1069,0,1998,2450,2,16545,70,731,126,5,8,1284,0,1998,1998,340000
1418,1144,0,3,3,771,1,373,71,336,3,1963,1144,3,9204,71,0,88,5,5,1144,0,1963,1963,124000
1419,1844,0,3,0,1110,5,734,70,540,2,1969,1844,2,16381,70,312,73,5,6,1844,0,1969,1969,223000
1420,708,708,3,3,404,0,304,90,776,2,1968,1416,3,11700,90,420,169,6,6,708,0,1968,1968,179900
1421,1069,0,2,3,360,0,709,53,440,2,1977,1069,3,4043,53,0,55,5,6,1069,0,1977,1977,127500
1422,848,0,1,0,686,2,162,37,420,0,2003,848,2,4435,37,170,0,5,6,848,140,2003,2003,136500
1423,1575,626,4,0,0,6,697,70,432,3,1966,2201,2,19690,70,0,236,7,6,697,0,1966,1966,274970
1424,1344,0,2,3,690,0,334,70,484,3,1970,1344,3,9503,70,0,28,5,5,1024,0,1958,1983,144000
1425,1252,0,3,3,0,6,1252,80,528,3,1960,1252,2,10721,80,243,39,6,6,1252,0,1959,1959,142000
1426,1223,904,3,3,1000,2,223,81,525,2,1994,2127,2,10944,81,448,132,5,7,1223,0,1994,1994,271000
1427,1048,0,3,3,580,1,333,60,288,3,1962,1558,3,10930,60,0,0,6,5,913,0,1945,1950,140000
1428,804,0,2,3,510,1,278,60,240,3,1940,804,2,7200,60,294,0,7,5,788,0,1940,1992,119000
